ID,DrillID,Depth,TestsTypeID,Value
5512,12,1.326,3.0,16.32
5513,12,1.341,3.0,17.16
5514,12,1.356,3.0,19.08
5515,12,1.372,3.0,21.04
5516,12,1.387,3.0,22.02
5517,12,1.402,3.0,23.01
5518,12,1.417,3.0,24.0
5519,12,1.433,3.0,25.0
5520,12,1.448,3.0,26.5
5521,12,1.463,3.0,27.25
5522,12,1.478,3.0,31.13
5523,12,1.494,3.0,29.06
5524,12,1.509,3.0,28.03
5525,12,1.52375,2.0,49.32963606
5526,12,1.524,3.0,39.02
5527,12,1.539,3.0,34.51
5528,12,1.554,3.0,32.25
5529,12,1.57,3.0,30.63
5530,12,1.585,3.0,30.81
5531,12,1.6,3.0,32.41
5532,12,1.615,3.0,33.7
5533,12,1.631,3.0,34.35
5534,12,1.646,3.0,35.18
5535,12,1.661,3.0,36.59
5536,12,1.676,3.0,36.29
5537,12,1.692,3.0,28.15
5538,12,1.707,3.0,22.57
5539,12,1.722,3.0,15.79
5540,12,1.737,3.0,21.39
5541,12,1.753,3.0,11.2
5542,12,1.768,3.0,7.1
5543,12,1.783,3.0,5.05
5544,12,1.798,3.0,3.52
5545,12,1.814,3.0,4.26
5546,12,1.8285,2.0,79.0480666
5547,12,1.829,3.0,3.63
5548,12,1.844,3.0,3.32
5549,12,1.859,3.0,3.16
5550,12,1.875,3.0,2.08
5551,12,1.89,3.0,6.54
5552,12,1.905,3.0,18.27
5553,12,1.92,3.0,15.63
5554,12,1.935,3.0,14.82
5555,12,1.951,3.0,10.41
5556,12,1.966,3.0,9.2
5557,12,1.981,3.0,8.6
5558,12,1.996,3.0,8.8
5559,12,2.012,3.0,6.4
5560,12,2.027,3.0,21.7
5561,12,2.042,3.0,16.35
5562,12,2.057,3.0,12.68
5563,12,2.073,3.0,11.34
5564,12,2.088,3.0,10.17
5565,12,2.103,3.0,9.58
5566,12,2.118,3.0,8.29
5567,12,2.13325,2.0,14.49420557
5568,12,2.134,3.0,8.15
5569,12,2.149,3.0,8.07
5570,12,2.164,3.0,8.04
5571,12,2.179,3.0,7.52
5572,12,2.195,3.0,7.76
5573,12,2.21,3.0,9.38
5574,12,2.225,3.0,9.69
5575,12,2.24,3.0,10.34
5576,12,2.256,3.0,11.67
5577,12,2.271,3.0,10.34
5578,12,2.286,3.0,10.17
5579,12,2.301,3.0,9.58
5580,12,2.316,3.0,8.29
5581,12,2.332,3.0,7.65
5582,12,2.347,3.0,9.32
5583,12,2.362,3.0,8.16
5584,12,2.377,3.0,7.08
5585,12,2.393,3.0,7.04
5586,12,2.408,3.0,6.52
5587,12,2.423,3.0,5.76
5588,12,2.438,3.0,6.38
5589,12,2.438,2.0,12.26180605
5590,12,2.454,3.0,10.19
5591,12,2.469,3.0,10.6
5592,12,2.484,3.0,8.8
5593,12,2.499,3.0,8.4
5594,12,2.515,3.0,8.2
5595,12,2.53,3.0,8.6
5596,12,2.545,3.0,7.8
5597,12,2.55,0.0,3.55e-05
5598,12,2.56,3.0,12.4
5599,12,2.576,3.0,11.2
5600,12,2.591,3.0,9.1
5601,12,2.606,3.0,11.05
5602,12,2.621,3.0,10.02
5603,12,2.637,3.0,8.51
5604,12,2.652,3.0,9.26
5605,12,2.667,3.0,7.63
5606,12,2.682,3.0,7.31
5607,12,2.697,3.0,10.16
5608,12,2.713,3.0,9.58
5609,12,2.728,3.0,9.79
5610,12,2.74275,2.0,27.47405088
5611,12,2.743,3.0,11.39
5612,12,2.758,3.0,13.2
5613,12,2.774,3.0,9.6
5614,12,2.789,3.0,10.3
5615,12,2.804,3.0,9.65
5616,12,2.819,3.0,7.82
5617,12,2.835,3.0,7.41
5618,12,2.85,0.0,0.003018496
5619,12,2.85,3.0,6.21
5620,12,2.865,3.0,7.1
5621,12,2.88,3.0,9.05
5622,12,2.896,3.0,9.03
5623,12,2.911,3.0,8.01
5624,12,2.926,3.0,7.51
5625,12,2.941,3.0,7.25
5626,12,2.957,3.0,11.63
5627,12,2.972,3.0,8.31
5628,12,2.987,3.0,7.16
5629,12,3.002,3.0,11.08
5630,12,3.018,3.0,17.04
5631,12,3.033,3.0,12.02
5632,12,3.0475,2.0,217.8552414
5633,12,3.048,3.0,9.01
5634,12,3.063,3.0,10.0
5635,12,3.078,3.0,16.0
5636,12,3.094,3.0,13.5
5637,12,3.109,3.0,13.25
5638,12,3.124,3.0,11.13
5639,12,3.139,3.0,11.56
5640,12,3.15,0.0,0.00019709
5641,12,3.155,3.0,13.28
5642,12,3.17,3.0,12.14
5643,12,3.185,3.0,10.57
5644,12,3.2,3.0,10.79
5645,12,3.216,3.0,11.39
5646,12,3.231,3.0,11.2
5647,12,3.246,3.0,11.1
5648,12,3.261,3.0,11.05
5649,12,3.277,3.0,9.52
5650,12,3.292,3.0,9.76
5651,12,3.307,3.0,7.88
5652,12,3.322,3.0,8.44
5653,12,3.338,3.0,11.22
5654,12,3.35225,2.0,211.8280398
5655,12,3.353,3.0,10.11
5656,12,3.368,3.0,10.56
5657,12,3.383,3.0,12.78
5658,12,3.399,3.0,12.39
5659,12,3.414,3.0,10.19
5660,12,3.429,3.0,12.6
5661,12,3.444,3.0,13.8
5662,12,3.45,0.0,4.38e-05
5663,12,3.459,3.0,13.4
5664,12,3.475,3.0,11.7
5665,12,3.49,3.0,11.35
5666,12,3.505,3.0,10.17
5667,12,3.52,3.0,11.09
5668,12,3.536,3.0,9.04
5669,12,3.551,3.0,9.52
5670,12,3.566,3.0,19.76
5671,12,3.581,3.0,13.38
5672,12,3.597,3.0,10.69
5673,12,3.612,3.0,10.85
5674,12,3.627,3.0,11.92
5675,12,3.642,3.0,10.46
5676,12,3.657,2.0,142.1688833
5677,12,3.658,3.0,12.73
5678,12,3.673,3.0,13.37
5679,12,3.688,3.0,14.68
5680,12,3.703,3.0,15.84
5681,12,3.719,3.0,17.42
5682,12,3.734,3.0,17.71
5683,12,3.749,3.0,19.36
5684,12,3.764,3.0,17.68
5685,12,3.78,3.0,15.84
5686,12,3.795,3.0,15.42
5687,12,3.81,3.0,13.21
5688,12,3.825,3.0,14.1
5689,12,3.84,3.0,14.05
5690,12,3.856,3.0,10.53
5691,12,3.871,3.0,9.26
5692,12,3.886,3.0,8.13
5693,12,3.901,3.0,8.07
5694,12,3.917,3.0,7.03
5695,12,3.932,3.0,5.02
5696,12,3.947,3.0,4.01
5697,12,3.96175,2.0,27.44695313
5698,12,3.962,3.0,5.5
5699,12,3.978,3.0,10.25
5700,12,3.993,3.0,10.63
5701,12,4.008,3.0,9.81
5702,12,4.023,3.0,10.91
5703,12,4.039,3.0,9.95
5704,12,4.054,3.0,9.48
5705,12,4.069,3.0,10.74
5706,12,4.084,3.0,8.37
5707,12,4.1,3.0,9.68
5708,12,4.115,3.0,12.84
5709,12,4.13,3.0,9.42
5710,12,4.145,3.0,8.21
5711,12,4.161,3.0,9.61
5712,12,4.176,3.0,10.3
5713,12,4.191,3.0,11.65
5714,12,4.2,0.0,0.000131727
5715,12,4.206,3.0,11.33
5716,12,4.221,3.0,12.16
5717,12,4.237,3.0,12.58
5718,12,4.252,3.0,12.79
5719,12,4.2665,2.0,142.3141277
5720,12,4.267,3.0,11.9
5721,12,4.282,3.0,12.45
5722,12,4.298,3.0,11.72
5723,12,4.313,3.0,11.36
5724,12,4.328,3.0,11.18
5725,12,4.343,3.0,13.09
5726,12,4.359,3.0,10.55
5727,12,4.374,3.0,9.77
5728,12,4.389,3.0,10.39
5729,12,4.404,3.0,8.69
5730,12,4.42,3.0,8.35
5731,12,4.435,3.0,9.17
5732,12,4.45,3.0,8.59
5733,12,4.465,3.0,7.79
5734,12,4.481,3.0,8.9
5735,12,4.496,3.0,8.95
5736,12,4.511,3.0,8.47
5737,12,4.526,3.0,9.74
5738,12,4.542,3.0,10.37
5739,12,4.557,3.0,9.68
5740,12,4.57125,2.0,102.2857275
5741,12,4.572,3.0,9.34
5742,12,4.587,3.0,10.17
5743,12,4.6,0.0,0.000378453
5744,12,4.602,3.0,12.59
5745,12,4.618,3.0,9.29
5746,12,4.633,3.0,8.15
5747,12,4.648,3.0,8.07
5748,12,4.663,3.0,7.04
5749,12,4.679,3.0,7.52
5750,12,4.694,3.0,8.76
5751,12,4.709,3.0,9.88
5752,12,4.724,3.0,8.94
5753,12,4.74,3.0,8.97
5754,12,4.755,3.0,8.48
5755,12,4.77,3.0,9.24
5756,12,4.785,3.0,13.12
5757,12,4.801,3.0,14.56
5758,12,4.816,3.0,14.78
5759,12,4.831,3.0,12.39
5760,12,4.846,3.0,14.7
5761,12,4.862,3.0,14.35
5762,12,4.876,2.0,10.80063186
5763,12,4.877,3.0,13.17
5764,12,4.892,3.0,15.09
5765,12,4.907,3.0,13.04
5766,12,4.923,3.0,11.02
5767,12,4.938,3.0,14.01
5768,12,4.953,3.0,14.51
5769,12,4.968,3.0,13.25
5770,12,4.983,3.0,12.63
5771,12,4.999,3.0,12.81
5772,12,5.014,3.0,13.41
5773,12,5.029,3.0,11.7
5774,12,5.044,3.0,11.85
5775,12,5.06,3.0,11.43
5776,12,5.075,3.0,10.71
5777,12,5.09,3.0,10.36
5778,12,5.105,3.0,11.68
5779,12,5.121,3.0,11.84
5780,12,5.136,3.0,11.92
5781,12,5.151,3.0,12.96
5782,12,5.166,3.0,12.48
5783,12,5.18075,2.0,25.61759686
5784,12,5.182,3.0,12.74
5785,12,5.197,3.0,18.37
5786,12,5.212,3.0,14.68
5787,12,5.227,3.0,13.84
5788,12,5.243,3.0,16.42
5789,12,5.258,3.0,13.21
5790,12,5.273,3.0,13.61
5791,12,5.288,3.0,13.3
5792,12,5.304,3.0,11.65
5793,12,5.319,3.0,12.83
5794,12,5.334,3.0,12.91
5795,12,5.349,3.0,11.96
5796,12,5.364,3.0,10.98
5797,12,5.38,3.0,9.49
5798,12,5.395,3.0,9.74
5799,12,5.41,3.0,9.37
5800,12,5.425,3.0,9.19
5801,12,5.441,3.0,9.59
5802,12,5.456,3.0,10.3
5803,12,5.471,3.0,9.65
5804,12,5.4855,2.0,21.78771267
5805,12,5.486,3.0,10.32
5806,12,5.502,3.0,10.66
5807,12,5.517,3.0,10.83
5808,12,5.532,3.0,11.92
5809,12,5.547,3.0,12.96
5810,12,5.563,3.0,11.98
5811,12,5.578,3.0,11.99
5812,12,5.593,3.0,11.49
5813,12,5.608,3.0,9.75
5814,12,5.624,3.0,10.87
5815,12,5.639,3.0,9.94
5816,12,5.654,3.0,9.47
5817,12,5.669,3.0,10.23
5818,12,5.685,3.0,9.62
5819,12,5.7,3.0,10.31
5820,12,5.715,3.0,10.15
5821,12,5.73,3.0,9.58
5822,12,5.745,3.0,9.79
5823,12,5.761,3.0,9.89
5824,12,5.776,3.0,9.45
5825,12,5.79025,2.0,5.032520985
5826,12,5.791,3.0,17.72
5827,12,5.806,3.0,27.86
5828,12,5.822,3.0,19.93
5829,12,5.837,3.0,14.47
5830,12,5.852,3.0,10.73
5831,12,5.867,3.0,9.37
5832,12,5.883,3.0,10.18
5833,12,5.898,3.0,9.09
5834,12,5.913,3.0,8.55
5835,12,5.928,3.0,10.77
5836,12,5.944,3.0,9.89
5837,12,5.959,3.0,8.94
5838,12,5.974,3.0,8.97
5839,12,5.989,3.0,8.49
5840,12,6.005,3.0,9.74
5841,12,6.02,3.0,11.87
5842,12,6.035,3.0,11.94
5843,12,6.05,3.0,12.47
5844,12,6.066,3.0,10.73
5845,12,6.081,3.0,11.37
5846,12,6.095,2.0,94.46530265
5847,12,6.096,3.0,9.68
5848,12,6.111,3.0,9.34
5849,12,6.126,3.0,7.67
5850,12,6.142,3.0,7.84
5851,12,6.157,3.0,8.42
5852,12,6.172,3.0,9.21
5853,12,6.187,3.0,9.1
5854,12,6.203,3.0,7.05
5855,12,6.218,3.0,6.53
5856,12,6.233,3.0,7.26
5857,12,6.248,3.0,7.13
5858,12,6.264,3.0,7.07
5859,12,6.279,3.0,6.53
5860,12,6.294,3.0,5.77
5861,12,6.309,3.0,7.88
5862,12,6.325,3.0,7.94
5863,12,6.34,3.0,7.97
5864,12,6.355,3.0,7.99
5865,12,6.37,3.0,8.49
5866,12,6.386,3.0,8.75
5867,12,6.39975,2.0,24.63612777
5868,12,6.401,3.0,8.37
5869,12,6.416,3.0,9.69
5870,12,6.431,3.0,9.84
5871,12,6.447,3.0,10.42
5872,12,6.462,3.0,10.71
5873,12,6.477,3.0,12.36
5874,12,6.492,3.0,12.18
5875,12,6.507,3.0,13.09
5876,12,6.523,3.0,13.54
5877,12,6.538,3.0,13.77
5878,12,6.553,3.0,15.39
5879,12,6.568,3.0,15.69
5880,12,6.584,3.0,16.85
5881,12,6.599,3.0,17.42
5882,12,6.614,3.0,17.21
5883,12,6.629,3.0,17.61
5884,12,6.645,3.0,17.3
5885,12,6.66,3.0,16.65
5886,12,6.675,3.0,15.33
5887,12,6.69,3.0,14.16
5888,12,6.7045,2.0,9.914706202
5889,12,6.706,3.0,13.58
5890,12,6.721,3.0,14.29
5891,12,6.736,3.0,14.15
5892,12,6.751,3.0,12.57
5893,12,6.767,3.0,12.79
5894,12,6.782,3.0,12.39
5895,12,6.797,3.0,12.2
5896,12,6.812,3.0,11.1
5897,12,6.828,3.0,11.05
5898,12,6.843,3.0,10.02
5899,12,6.858,3.0,10.01
5900,12,6.873,3.0,9.01
5901,12,6.888,3.0,8.5
5902,12,6.904,3.0,9.25
5903,12,6.919,3.0,9.13
5904,12,6.934,3.0,9.06
5905,12,6.949,3.0,10.03
5906,12,6.965,3.0,9.52
5907,12,6.98,3.0,9.76
5908,12,6.995,3.0,9.88
5909,12,7.00925,2.0,66.77629265
5910,12,7.01,1.0,0.0044128
5911,12,7.01,3.0,8.94
5912,12,7.026,3.0,9.97
5913,12,7.041,3.0,10.98
5914,12,7.056,3.0,10.99
5915,12,7.071,3.0,11.5
5916,12,7.087,3.0,10.75
5917,12,7.102,3.0,10.37
5918,12,7.117,3.0,10.19
5919,12,7.132,3.0,10.09
5920,12,7.148,3.0,11.05
5921,12,7.163,3.0,10.52
5922,12,7.178,3.0,10.76
5923,12,7.193,3.0,10.88
5924,12,7.208,3.0,10.94
5925,12,7.22,0.0,8.54e-05
5926,12,7.224,3.0,10.97
5927,12,7.239,3.0,11.49
5928,12,7.254,3.0,12.74
5929,12,7.269,3.0,11.37
5930,12,7.285,3.0,11.69
5931,12,7.3,3.0,12.34
5932,12,7.314,2.0,9.168309487
5933,12,7.315,3.0,11.67
5934,12,7.33,3.0,12.84
5935,12,7.346,3.0,12.42
5936,12,7.361,3.0,12.21
5937,12,7.376,3.0,11.6
5938,12,7.391,3.0,12.3
5939,12,7.407,3.0,11.65
5940,12,7.422,3.0,12.33
5941,12,7.437,3.0,12.16
5942,12,7.452,3.0,11.08
5943,12,7.468,3.0,10.54
5944,12,7.47,0.0,0.000383453
5945,12,7.483,3.0,9.77
5946,12,7.498,3.0,8.89
5947,12,7.513,3.0,8.94
5948,12,7.529,3.0,8.47
5949,12,7.544,3.0,9.24
5950,12,7.559,3.0,11.62
5951,12,7.574,3.0,11.31
5952,12,7.589,3.0,10.15
5953,12,7.605,3.0,10.08
5954,12,7.61875,2.0,6966.167828
5955,12,7.62,3.0,9.04
5956,12,7.635,3.0,9.02
5957,12,7.65,3.0,9.01
5958,12,7.666,3.0,8.5
5959,12,7.681,3.0,10.25
5960,12,7.696,3.0,9.63
5961,12,7.711,3.0,9.31
5962,12,7.727,3.0,9.66
5963,12,7.742,3.0,9.33
5964,12,7.757,3.0,8.66
5965,12,7.772,3.0,8.83
5966,12,7.788,3.0,9.42
5967,12,7.803,3.0,8.21
5968,12,7.818,3.0,8.6
5969,12,7.833,3.0,8.8
5970,12,7.849,3.0,8.4
5971,12,7.864,3.0,9.7
5972,12,7.879,3.0,10.35
5973,12,7.894,3.0,10.18
5974,12,7.91,3.0,10.09
5975,12,7.92,1.0,0.002891625
5976,12,7.9235,2.0,5095.580552
5977,12,7.925,3.0,9.04
5978,12,7.94,3.0,9.52
5979,12,7.955,3.0,9.26
5980,12,7.97,3.0,8.63
5981,12,7.986,3.0,8.82
5982,12,8.001,3.0,9.41
5983,12,8.016,3.0,9.7
5984,12,8.031,3.0,10.85
5985,12,8.047,3.0,9.93
5986,12,8.062,3.0,9.46
5987,12,8.077,3.0,9.73
5988,12,8.092,3.0,8.87
5989,12,8.108,3.0,9.43
5990,12,8.123,3.0,9.22
5991,12,8.138,3.0,8.61
5992,12,8.153,3.0,9.8
5993,12,8.169,3.0,8.9
5994,12,8.184,3.0,8.95
5995,12,8.199,3.0,9.48
5996,12,8.214,3.0,8.74
5997,12,8.22825,2.0,6047.700404
5998,12,8.23,3.0,8.87
5999,12,8.245,3.0,8.93
6000,12,8.26,3.0,7.97
6001,12,8.275,3.0,8.48
6002,12,8.291,3.0,8.24
6003,12,8.306,3.0,8.62
6004,12,8.321,3.0,10.81
6005,12,8.336,3.0,9.41
6006,12,8.351,3.0,8.7
6007,12,8.367,3.0,9.85
6008,12,8.382,3.0,9.93
6009,12,8.397,3.0,9.96
6010,12,8.412,3.0,10.48
6011,12,8.428,3.0,11.74
6012,12,8.443,3.0,9.87
6013,12,8.458,3.0,10.44
6014,12,8.473,3.0,10.72
6015,12,8.489,3.0,9.36
6016,12,8.504,3.0,10.18
6017,12,8.519,3.0,9.59
6018,12,8.53,1.0,0.002516833
6019,12,8.533,2.0,4930.987336
6020,12,8.534,3.0,8.79
6021,12,8.55,3.0,9.9
6022,12,8.565,3.0,8.95
6023,12,8.58,3.0,8.97
6024,12,8.595,3.0,8.99
6025,12,8.611,3.0,9.49
6026,12,8.626,3.0,9.75
6027,12,8.641,3.0,8.87
6028,12,8.656,3.0,9.94
6029,12,8.672,3.0,10.47
6030,12,8.687,3.0,10.73
6031,12,8.702,3.0,10.87
6032,12,8.717,3.0,11.43
6033,12,8.732,3.0,12.22
6034,12,8.748,3.0,13.11
6035,12,8.763,3.0,11.55
6036,12,8.778,3.0,10.78
6037,12,8.793,3.0,10.89
6038,12,8.809,3.0,9.94
6039,12,8.824,3.0,9.47
6040,12,8.83775,2.0,5374.649954
6041,12,8.839,3.0,9.24
6042,12,8.854,3.0,8.12
6043,12,8.87,3.0,8.56
6044,12,8.885,3.0,8.28
6045,12,8.9,3.0,8.64
6046,12,8.915,3.0,8.82
6047,12,8.931,3.0,8.91
6048,12,8.946,3.0,8.95
6049,12,8.961,3.0,9.48
6050,12,8.976,3.0,8.74
6051,12,8.992,3.0,7.87
6052,12,9.007,3.0,8.93
6053,12,9.022,3.0,8.97
6054,12,9.037,3.0,8.48
6055,12,9.053,3.0,8.74
6056,12,9.068,3.0,9.37
6057,12,9.083,3.0,9.19
6058,12,9.098,3.0,9.09
6059,12,9.113,3.0,9.55
6060,12,9.129,3.0,10.27
6061,12,9.14,1.0,0.0033114
6062,12,9.1425,2.0,4667.164032
6063,12,9.144,3.0,9.14
6064,12,9.159,3.0,9.57
6065,12,9.174,3.0,9.78
6066,12,9.19,3.0,8.89
6067,12,9.205,3.0,8.95
6068,12,9.22,3.0,8.97
6069,12,9.235,3.0,7.99
6070,12,9.251,3.0,9.49
6071,12,9.266,3.0,9.25
6072,12,9.281,3.0,8.62
6073,12,9.296,3.0,8.81
6074,12,9.312,3.0,9.41
6075,12,9.327,3.0,8.7
6076,12,9.342,3.0,8.85
6077,12,9.357,3.0,8.93
6078,12,9.373,3.0,8.96
6079,12,9.388,3.0,8.98
6080,12,9.403,3.0,9.49
6081,12,9.418,3.0,9.25
6082,12,9.434,3.0,9.12
6083,12,9.44725,2.0,8307.324165
6084,12,9.449,3.0,8.56
6085,12,9.464,3.0,9.28
6086,12,9.479,3.0,8.64
6087,12,9.494,3.0,8.32
6088,12,9.51,3.0,9.16
6089,12,9.525,3.0,9.08
6090,12,9.54,3.0,9.04
6091,12,9.555,3.0,9.52
6092,12,9.571,3.0,10.26
6093,12,9.586,3.0,10.13
6094,12,9.601,3.0,10.07
6095,12,9.616,3.0,9.53
6096,12,9.632,3.0,9.77
6097,12,9.647,3.0,8.88
6098,12,9.662,3.0,9.44
6099,12,9.677,3.0,9.72
6100,12,9.693,3.0,9.86
6101,12,9.708,3.0,9.93
6102,12,9.723,3.0,9.47
6103,12,9.738,3.0,15.23
6104,12,9.75,1.0,0.0032967
6105,12,9.752,2.0,5084.214074
6106,12,9.754,3.0,13.12
6107,12,9.769,3.0,11.06
6108,12,9.784,3.0,10.53
6109,12,9.799,3.0,11.26
6110,12,9.814,3.0,10.63
6111,12,9.83,3.0,14.32
6112,12,9.845,3.0,14.16
6113,12,9.86,3.0,12.08
6114,12,9.875,3.0,10.04
6115,12,9.891,3.0,9.52
6116,12,9.906,3.0,10.26
6117,12,9.921,3.0,9.13
6118,12,9.936,3.0,8.06
6119,12,9.952,3.0,8.53
6120,12,9.967,3.0,9.77
6121,12,9.982,3.0,9.88
6122,12,9.997,3.0,9.94
6123,12,10.013,3.0,9.97
6124,12,10.028,3.0,9.99
6125,12,10.043,3.0,8.99
6126,12,10.05675,2.0,5795.224132
6127,12,10.058,3.0,11.0
6128,12,10.074,3.0,10.5
6129,12,10.089,3.0,11.25
6130,12,10.104,3.0,12.12
6131,12,10.119,3.0,11.06
6132,12,10.135,3.0,11.03
6133,12,10.15,3.0,11.02
6134,12,10.165,3.0,11.51
6135,12,10.18,3.0,17.75
6136,12,10.195,3.0,20.88
6137,12,10.211,3.0,15.94
6138,12,10.226,3.0,13.97
6139,12,10.241,3.0,17.48
6140,12,10.256,3.0,15.24
6141,12,10.272,3.0,13.62
6142,12,10.287,3.0,12.81
6143,12,10.302,3.0,12.41
6144,12,10.317,3.0,11.7
6145,12,10.333,3.0,11.35
6146,12,10.348,3.0,12.18
6147,12,10.36,1.0,0.003319
6148,12,10.3615,2.0,5594.112602
6149,12,10.363,3.0,11.59
6150,12,10.378,3.0,12.29
6151,12,10.394,3.0,14.15
6152,12,10.409,3.0,14.07
6153,12,10.424,3.0,14.04
6154,12,10.439,3.0,17.02
6155,12,10.455,3.0,15.01
6156,12,10.47,3.0,13.5
6157,12,10.485,3.0,13.75
6158,12,10.5,3.0,13.88
6159,12,10.516,3.0,12.94
6160,12,10.531,3.0,11.97
6161,12,10.546,3.0,12.48
6162,12,10.561,3.0,12.24
6163,12,10.576,3.0,12.62
6164,12,10.592,3.0,14.31
6165,12,10.607,3.0,13.66
6166,12,10.622,3.0,14.33
6167,12,10.637,3.0,14.16
6168,12,10.653,3.0,14.08
6169,12,10.66625,2.0,3488.461822
6170,12,10.668,3.0,13.54
6171,12,10.683,3.0,14.77
6172,12,10.698,3.0,13.89
6173,12,10.714,3.0,14.94
6174,12,10.729,3.0,16.47
6175,12,10.744,3.0,16.24
6176,12,10.759,3.0,15.12
6177,12,10.775,3.0,14.56
6178,12,10.79,3.0,13.28
6179,12,10.805,3.0,14.64
6180,12,10.82,3.0,14.32
6181,12,10.836,3.0,12.66
6182,12,10.851,3.0,13.83
6183,12,10.866,3.0,13.41
6184,12,10.881,3.0,14.71
6185,12,10.897,3.0,14.85
6186,12,10.9,1.0,0.00243025
6187,12,10.912,3.0,15.93
6188,12,10.927,3.0,13.96
6189,12,10.942,3.0,15.98
6190,12,10.957,3.0,16.49
6191,12,10.971,2.0,6190.868182
6192,12,10.973,3.0,14.75
6193,12,10.988,3.0,14.37
6194,12,11.003,3.0,14.69
6195,12,11.018,3.0,17.84
6196,12,11.034,3.0,15.42
6197,12,11.049,3.0,16.21
6198,12,11.064,3.0,21.61
6199,12,11.079,3.0,19.3
6200,12,11.095,3.0,23.15
6201,12,11.11,3.0,20.58
6202,12,11.125,3.0,18.29
6203,12,11.14,3.0,15.64
6204,12,11.156,3.0,15.82
6205,12,11.171,3.0,16.91
6206,12,11.186,3.0,15.96
6207,12,11.201,3.0,15.98
6208,12,11.217,3.0,19.49
6209,12,11.232,3.0,19.74
6210,12,11.247,3.0,17.87
6211,12,11.262,3.0,17.94
6212,12,11.27575,2.0,4943.555049
6213,12,11.278,3.0,16.47
6214,12,11.293,3.0,21.23
6215,12,11.308,3.0,22.12
6216,12,11.323,3.0,19.56
6217,12,11.338,3.0,16.28
6218,12,11.354,3.0,14.14
6219,12,11.369,3.0,14.57
6220,12,11.384,3.0,13.28
6221,12,11.399,3.0,12.64
6222,12,11.415,3.0,12.82
6223,12,11.43,3.0,11.91
6224,12,11.445,3.0,12.46
6225,12,11.46,3.0,11.23
6226,12,11.476,3.0,10.61
6227,12,11.491,3.0,10.31
6228,12,11.506,3.0,11.15
6229,12,11.521,3.0,11.58
6230,12,11.537,3.0,14.29
6231,12,11.552,3.0,13.64
6232,12,11.567,3.0,25.82
6233,12,11.5805,2.0,23.29404607
6234,12,11.582,3.0,32.91
6235,12,11.598,3.0,36.96
6236,12,11.613,3.0,25.48
6237,12,11.628,3.0,28.24
6238,12,11.643,3.0,21.12
6239,12,11.659,3.0,26.06
6240,12,11.674,3.0,20.03
6241,12,11.689,3.0,15.51
6242,12,11.704,3.0,12.26
6243,12,11.719,3.0,15.63
6244,12,11.735,3.0,13.31
6245,12,11.75,3.0,17.66
6246,12,11.765,3.0,13.83
6247,12,11.78,3.0,11.41
6248,12,11.796,3.0,11.21
6249,12,11.811,3.0,10.1
6250,12,11.826,3.0,10.05
6251,12,11.841,3.0,9.53
6252,12,11.857,3.0,9.26
6253,12,11.872,3.0,9.13
6254,12,11.88525,2.0,40.82244735
6255,12,11.887,3.0,9.07
6256,12,11.902,3.0,9.03
6257,12,11.918,3.0,9.52
6258,12,11.933,3.0,9.26
6259,12,11.948,3.0,9.13
6260,12,11.963,3.0,8.06
6261,12,11.979,3.0,8.03
6262,12,11.994,3.0,7.52
6263,12,12.009,3.0,8.26
6264,12,12.024,3.0,8.63
6265,12,12.04,3.0,8.81
6266,12,12.055,3.0,8.91
6267,12,12.07,3.0,10.45
6268,12,12.085,3.0,10.73
6269,12,12.1,3.0,11.86
6270,12,12.116,3.0,11.93
6271,12,12.131,3.0,12.47
6272,12,12.146,3.0,13.23
6273,12,12.161,3.0,13.12
6274,12,12.177,3.0,12.06
6275,12,12.19,2.0,62.87277208
6276,12,12.192,3.0,10.53
6277,12,12.207,3.0,9.76
6278,12,12.222,3.0,8.88
6279,12,12.238,3.0,7.94
6280,12,12.253,3.0,7.47
6281,12,12.268,3.0,7.24
6282,12,12.283,3.0,6.62
6283,12,12.299,3.0,6.81
6284,12,12.314,3.0,6.4
6285,12,12.329,3.0,5.7
6286,12,12.344,3.0,6.35
6287,12,12.36,3.0,6.68
6288,12,12.375,3.0,7.34
6289,12,12.39,3.0,7.17
6290,12,12.405,3.0,8.08
6291,12,12.42,3.0,8.54
6292,12,12.436,3.0,8.77
6293,12,12.451,3.0,9.39
6294,12,12.466,3.0,9.69
6295,12,12.481,3.0,9.85
6296,12,12.49475,2.0,18.88481124
6297,12,12.497,3.0,9.42
6298,12,12.512,3.0,9.21
6299,12,12.527,3.0,9.61
6300,12,12.542,3.0,9.3
6301,12,12.558,3.0,8.65
6302,12,12.573,3.0,7.83
6303,12,12.588,3.0,7.91
6304,12,12.603,3.0,6.46
6305,12,12.619,3.0,5.73
6306,12,12.634,3.0,6.36
6307,12,12.649,3.0,6.68
6308,12,12.664,3.0,7.34
6309,12,12.68,3.0,8.17
6310,12,12.695,3.0,9.59
6311,12,12.71,3.0,10.29
6312,12,12.725,3.0,10.65
6313,12,12.741,3.0,9.82
6314,12,12.7995,2.0,77.73476922
6315,12,13.10425,2.0,68.03946473
6316,12,13.409,2.0,62.32605982
6317,14,0.0,3.0,2.5
6318,14,0.015,3.0,3.75
6319,14,0.03,3.0,4.38
6320,14,0.046,3.0,4.69
6321,14,0.061,3.0,6.34
6322,14,0.076,3.0,5.67
6323,14,0.091,3.0,4.84
6324,14,0.107,3.0,4.42
