x,y,u,v
13.923645,50.965545,-0.000169,-0.000717
13.923645,50.965636,-0.000201,-0.000725
13.923645,50.965727,-0.000262,-0.00064
13.923645,50.965818,-0.000296,-0.000422
13.923645,50.965909,-0.000186,-0.000167
13.923788,50.964999,0.000109,-0.000532
13.923788,50.96509,7.7e-05,-0.000553
13.923788,50.965181,3.6e-05,-0.000584
13.923788,50.965272,-9e-06,-0.000626
13.923788,50.965363,-5.7e-05,-0.000671
13.923788,50.965454,-0.000104,-0.000711
13.923788,50.965545,-0.000134,-0.000743
13.923788,50.965636,-0.000147,-0.000759
13.923788,50.965727,-0.000177,-0.000658
13.923788,50.965818,-0.000131,-0.000356
13.923932,50.96509,8.1e-05,-0.000594
13.923932,50.965181,4.1e-05,-0.000629
13.923932,50.965272,-3e-06,-0.000668
13.923932,50.965363,-4.2e-05,-0.00071
13.923932,50.965454,-7.1e-05,-0.000742
13.923932,50.965545,-8.4e-05,-0.00076
13.923932,50.965636,-9.2e-05,-0.000768
13.923932,50.965727,-9.3e-05,-0.000623
13.923932,50.965818,-1.7e-05,-0.000291
13.924075,50.96509,9.5e-05,-0.000628
13.924075,50.965181,5.6e-05,-0.000668
13.924075,50.965272,2e-05,-0.000709
13.924075,50.965363,-1e-06,-0.000739
13.924075,50.965454,-1.6e-05,-0.000753
13.924075,50.965545,-2.5e-05,-0.000764
13.924075,50.965636,-4.2e-05,-0.000767
13.924075,50.965727,-1.7e-05,-0.000582
13.924075,50.965818,5.5e-05,-0.000257
13.924219,50.96509,0.000115,-0.000667
13.924219,50.965181,8.5e-05,-0.000703
13.924219,50.965272,6.3e-05,-0.000726
13.924219,50.965363,5.1e-05,-0.000747
13.924219,50.965454,3.9e-05,-0.000765
13.924219,50.965545,1.7e-05,-0.000786
13.924219,50.965636,-1.5e-05,-0.000761
13.924219,50.965727,4.7e-05,-0.000526
13.924363,50.96509,0.000139,-0.00069
13.924363,50.965181,0.000119,-0.00072
13.924363,50.965272,0.000107,-0.000743
13.924363,50.965363,8.7e-05,-0.000763
13.924363,50.965454,7e-05,-0.000788
13.924363,50.965545,3.8e-05,-0.000819
13.924363,50.965636,4e-06,-0.000737
13.924363,50.965727,0.0001,-0.000453
13.924506,50.965181,0.000145,-0.000734
13.924506,50.965272,0.000129,-0.000757
13.924506,50.965363,0.000113,-0.000784
13.924506,50.965454,8.7e-05,-0.000815
13.924506,50.965545,5.5e-05,-0.000852
13.924506,50.965636,4.2e-05,-0.000698
13.924506,50.965727,0.000143,-0.000421
13.92465,50.965181,0.000162,-0.000751
13.92465,50.965272,0.000144,-0.000775
13.92465,50.965363,0.000123,-0.000804
13.92465,50.965454,9.7e-05,-0.000845
13.92465,50.965545,7.5e-05,-0.000864
13.92465,50.965636,0.000123,-0.000649
13.924793,50.965181,0.000171,-0.000765
13.924793,50.965272,0.000156,-0.000796
13.924793,50.965363,0.000136,-0.000831
13.924793,50.965454,0.000114,-0.000863
13.924793,50.965545,9.2e-05,-0.000826
13.924793,50.965636,0.000185,-0.000603
13.924937,50.965181,0.000182,-0.00078
13.924937,50.965272,0.000166,-0.00081
13.924937,50.965363,0.000149,-0.000846
13.924937,50.965454,0.00013,-0.000889
13.924937,50.965545,0.000103,-0.000793
13.924937,50.965636,0.000199,-0.00059
13.92508,50.965272,0.000178,-0.000829
13.92508,50.965363,0.000161,-0.000867
13.92508,50.965454,0.000143,-0.000909
13.92508,50.965545,0.000112,-0.000758
13.925224,50.965272,0.000185,-0.000838
13.925224,50.965363,0.000172,-0.000882
13.925224,50.965454,0.000154,-0.000938
13.925224,50.965545,0.000166,-0.000734
13.925368,50.965272,0.000194,-0.000854
13.925368,50.965363,0.000181,-0.000898
13.925368,50.965454,0.000168,-0.000914
13.925368,50.965545,0.000253,-0.000727
13.925511,50.965272,0.000203,-0.000861
13.925511,50.965363,0.000195,-0.000907
13.925511,50.965454,0.000179,-0.000866
13.925655,50.965363,0.0002,-0.000922
13.925655,50.965454,0.000185,-0.000838
13.925798,50.965363,0.000208,-0.000932
13.925798,50.965454,0.000202,-0.000831
13.925942,50.965363,0.000219,-0.000936
13.926086,50.965363,0.000224,-0.000918
13.921922,50.964726,6.8e-05,-0.001063
13.921922,50.964817,-0.000113,-0.000898
13.922065,50.964726,0.000211,-0.001192
13.922065,50.964817,6.1e-05,-0.001086
13.922065,50.964908,-0.000126,-0.000982
13.922065,50.964999,-0.000263,-0.000765
13.922065,50.96509,-0.000493,-0.000562
13.922209,50.964817,0.000204,-0.001235
13.922209,50.964908,9.4e-05,-0.001008
13.922209,50.964999,-9.1e-05,-0.000955
13.922209,50.96509,-0.000236,-0.000926
13.922209,50.965181,-0.000344,-0.000663
13.922209,50.965272,-0.000528,-0.000476
13.922209,50.965363,-0.00066,-0.000424
13.922352,50.964817,0.000327,-0.001306
13.922352,50.964908,0.000256,-0.001278
13.922352,50.964999,6.4e-05,-0.001096
13.922352,50.96509,-3e-06,-0.000814
13.922352,50.965181,-0.000175,-0.000768
13.922352,50.965272,-0.000276,-0.000813
13.922352,50.965363,-0.000367,-0.000622
13.922352,50.965454,-0.000447,-0.000428
13.922352,50.965545,-0.000569,-0.000414
13.922352,50.965636,-0.000523,-0.00045
13.922496,50.964817,0.00035,-0.001316
13.922496,50.964908,0.000365,-0.001272
13.922496,50.964999,0.000353,-0.001214
13.922496,50.96509,0.000191,-0.001165
13.922496,50.965181,-2.4e-05,-0.000936
13.922496,50.965272,-0.000106,-0.000668
13.922496,50.965363,-0.000181,-0.000595
13.922496,50.965454,-0.000248,-0.000643
13.922496,50.965545,-0.000314,-0.000563
13.922496,50.965636,-0.000322,-0.000418
13.922496,50.965727,-0.000299,-0.00044
13.922496,50.965818,-0.00026,-0.000497
13.922496,50.965909,-0.000213,-0.000553
13.922639,50.964817,0.000342,-0.001285
13.922639,50.964908,0.000337,-0.001274
13.922639,50.964999,0.000353,-0.001269
13.922639,50.96509,0.000367,-0.001192
13.922639,50.965181,0.000374,-0.001066
13.922639,50.965272,0.000206,-0.000971
13.922639,50.965363,1.9e-05,-0.000765
13.922639,50.965454,-0.000122,-0.00056
13.922639,50.965545,-0.000108,-0.000487
13.922639,50.965636,-0.000134,-0.000436
13.922639,50.965727,-0.000104,-0.000431
13.922639,50.965818,1e-05,-0.000451
13.922639,50.965909,1.6e-05,-0.000514
13.922639,50.966,-3.4e-05,-0.000635
13.922783,50.964908,0.000297,-0.001261
13.922783,50.964999,0.000299,-0.001183
13.922783,50.96509,0.000306,-0.001144
13.922783,50.965181,0.000329,-0.001097
13.922783,50.965272,0.000304,-0.001023
13.922783,50.965363,0.000282,-0.000923
13.922783,50.965454,0.000147,-0.000771
13.922783,50.965545,5.9e-05,-0.000575
13.922783,50.965636,2.6e-05,-0.000414
13.922783,50.965727,8.9e-05,-0.000296
13.922783,50.965818,0.000255,-0.000376
13.922783,50.965909,0.000136,-0.000597
13.922783,50.966,-8e-06,-0.000776
13.922927,50.964908,0.000322,-0.001302
13.922927,50.964999,0.000269,-0.00126
13.922927,50.96509,0.000218,-0.001162
13.922927,50.965181,0.00019,-0.001068
13.922927,50.965272,0.000175,-0.001017
13.922927,50.965363,0.000182,-0.000922
13.922927,50.965454,0.000176,-0.000783
13.922927,50.965545,0.000169,-0.000609
13.922927,50.965636,0.000235,-0.000405
13.922927,50.965727,0.000319,-0.000202
13.922927,50.965818,0.000392,-0.000404
13.922927,50.965909,0.000269,-0.000777
13.922927,50.966,1.5e-05,-0.000954
13.92307,50.964908,0.000321,-0.001329
13.92307,50.964999,0.000291,-0.001288
13.92307,50.96509,0.000261,-0.001223
13.92307,50.965181,0.000188,-0.00114
13.92307,50.965272,0.000141,-0.001031
13.92307,50.965363,0.000114,-0.000923
13.92307,50.965454,0.000101,-0.000784
13.92307,50.965545,0.000201,-0.000515
13.92307,50.965636,0.000341,-0.000265
13.92307,50.965727,0.000438,-0.000139
13.92307,50.965818,0.00043,-0.000425
13.92307,50.965909,0.000437,-0.000974
13.92307,50.966,7.9e-05,-0.001239
13.923214,50.964908,0.000332,-0.001355
13.923214,50.964999,0.000305,-0.00132
13.923214,50.96509,0.000262,-0.001264
13.923214,50.965181,0.00019,-0.001188
13.923214,50.965272,0.000132,-0.001092
13.923214,50.965363,3.6e-05,-0.000961
13.923214,50.965454,-3e-06,-0.000696
13.923214,50.965545,0.000176,-0.000369
13.923214,50.965636,0.00035,-0.000169
13.923214,50.965727,0.000428,-0.000114
13.923214,50.965818,0.000397,-0.000404
13.923214,50.965909,0.000463,-0.001127
13.923214,50.966,0.000209,-0.001577
13.923357,50.964999,0.000268,-0.001357
13.923357,50.96509,0.000195,-0.001337
13.923357,50.965181,0.000136,-0.001271
13.923357,50.965272,1.8e-05,-0.001185
13.923357,50.965363,-9.4e-05,-0.001057
13.923357,50.965454,-0.000134,-0.000644
13.923357,50.965545,-8.4e-05,-0.000162
13.923357,50.965636,8.5e-05,-1.3e-05
13.923357,50.965727,0.000233,-9.3e-05
13.923357,50.965818,0.000301,-0.00039
13.923357,50.965909,0.000188,-0.001162
13.923501,50.964999,0.000238,-0.001454
13.923501,50.96509,0.000116,-0.001397
13.923501,50.965181,-7e-06,-0.001365
13.923501,50.965272,-0.000129,-0.001322
13.923501,50.965363,-0.000176,-0.001113
13.923501,50.965454,-0.000168,-0.000686
13.923501,50.965545,-0.000243,-0.00015
13.923501,50.965636,-0.000242,0.000148
13.923501,50.965727,-8.8e-05,0.000102
13.923501,50.965818,-7.9e-05,-0.000449
13.923501,50.965909,-0.000463,-0.001444
13.923645,50.964999,0.000226,-0.001567
13.923645,50.96509,7.1e-05,-0.001582
13.923645,50.965181,-7.9e-05,-0.001517
13.923645,50.965272,-0.000108,-0.001353
13.923645,50.965363,-4.7e-05,-0.001096
13.923645,50.965454,-4.4e-05,-0.000711
13.923645,50.965545,-0.000187,-0.000237
13.923645,50.965636,-0.000362,0.000141
13.923645,50.965727,-0.000381,7e-05
13.923645,50.965818,-0.000628,-0.000766
13.923645,50.965909,-0.000435,-0.001232
13.923788,50.964999,0.000312,-0.001739
13.923788,50.96509,0.000259,-0.001702
13.923788,50.965181,0.00029,-0.001543
13.923788,50.965272,0.000317,-0.00129
13.923788,50.965363,0.000293,-0.001049
13.923788,50.965454,0.000183,-0.000826
13.923788,50.965545,-5.4e-05,-0.000468
13.923788,50.965636,-0.000308,-4.7e-05
13.923788,50.965727,-0.000489,-0.000164
13.923788,50.965818,-0.000445,-0.000503
13.923932,50.96509,0.000557,-0.001604
13.923932,50.965181,0.00063,-0.001459
13.923932,50.965272,0.000631,-0.00135
13.923932,50.965363,0.000517,-0.001229
13.923932,50.965454,0.000346,-0.001057
13.923932,50.965545,0.000107,-0.000728
13.923932,50.965636,-0.000179,-0.000294
13.923932,50.965727,-0.00027,-6.7e-05
13.923932,50.965818,7.6e-05,-0.000184
13.924075,50.96509,0.000554,-0.001542
13.924075,50.965181,0.00056,-0.001469
13.924075,50.965272,0.00053,-0.001403
13.924075,50.965363,0.00047,-0.001334
13.924075,50.965454,0.00037,-0.001236
13.924075,50.965545,0.000197,-0.000993
13.924075,50.965636,-5e-05,-0.000424
13.924075,50.965727,4.5e-05,9e-05
13.924075,50.965818,0.000261,-2.1e-05
13.924219,50.96509,0.000446,-0.001525
13.924219,50.965181,0.000432,-0.001483
13.924219,50.965272,0.000398,-0.00144
13.924219,50.965363,0.000348,-0.00139
13.924219,50.965454,0.000285,-0.00133
13.924219,50.965545,0.000189,-0.001147
13.924219,50.965636,7.2e-05,-0.000446
13.924219,50.965727,0.000271,0.000244
13.924363,50.96509,0.000398,-0.001535
13.924363,50.965181,0.000374,-0.001517
13.924363,50.965272,0.000334,-0.001487
13.924363,50.965363,0.00029,-0.001447
13.924363,50.965454,0.000235,-0.001395
13.924363,50.965545,0.000171,-0.001206
13.924363,50.965636,2e-05,-0.000342
13.924363,50.965727,0.000441,0.000407
13.924506,50.965181,0.000367,-0.001547
13.924506,50.965272,0.000336,-0.001524
13.924506,50.965363,0.000298,-0.001489
13.924506,50.965454,0.000252,-0.00145
13.924506,50.965545,0.000196,-0.001362
13.924506,50.965636,0.000163,-0.000175
13.924506,50.965727,0.000556,0.000626
13.92465,50.965181,0.000376,-0.00157
13.92465,50.965272,0.000352,-0.001555
13.92465,50.965363,0.000314,-0.001531
13.92465,50.965454,0.000274,-0.001497
13.92465,50.965545,0.000199,-0.001295
13.92465,50.965636,0.000562,1.8e-05
13.924793,50.965181,0.000388,-0.001591
13.924793,50.965272,0.000363,-0.001586
13.924793,50.965363,0.000332,-0.001566
13.924793,50.965454,0.000295,-0.001565
13.924793,50.965545,0.000197,-0.001075
13.924793,50.965636,0.000764,0.000233
13.924937,50.965181,0.000399,-0.001611
13.924937,50.965272,0.000377,-0.001612
13.924937,50.965363,0.00035,-0.001599
13.924937,50.965454,0.000306,-0.001632
13.924937,50.965545,6.8e-05,-0.000827
13.924937,50.965636,0.000808,0.000373
13.92508,50.965272,0.00039,-0.001635
13.92508,50.965363,0.000364,-0.001638
13.92508,50.965454,0.000275,-0.001846
13.92508,50.965545,0.00017,-0.000573
13.925224,50.965272,0.000399,-0.001655
13.925224,50.965363,0.000376,-0.001713
13.925224,50.965454,0.000315,-0.001826
13.925224,50.965545,0.000637,-0.000307
13.925368,50.965272,0.00041,-0.001672
13.925368,50.965363,0.000392,-0.001722
13.925368,50.965454,0.000352,-0.001586
13.925368,50.965545,0.000943,-0.000193
13.925511,50.965272,0.000418,-0.001684
13.925511,50.965363,0.000397,-0.001771
13.925511,50.965454,0.000203,-0.001274
13.925655,50.965363,0.000381,-0.001936
13.925655,50.965454,0.000295,-0.001014
13.925798,50.965363,0.000382,-0.0019
13.925798,50.965454,0.000593,-0.000832
13.925942,50.965363,0.000415,-0.001776
13.926086,50.965363,0.000427,-0.001608
13.921922,50.964726,7.5e-05,-0.001119
13.921922,50.964817,-8.9e-05,-0.000968
13.922065,50.964726,0.000201,-0.00128
13.922065,50.964817,2.9e-05,-0.001148
13.922065,50.964908,-0.000164,-0.001023
13.922065,50.964999,-0.000291,-0.000856
13.922065,50.96509,-0.000435,-0.00072
13.922209,50.964817,0.000163,-0.001333
13.922209,50.964908,1.2e-05,-0.001137
13.922209,50.964999,-0.000188,-0.001022
13.922209,50.96509,-0.000356,-0.000943
13.922209,50.965181,-0.000459,-0.000762
13.922209,50.965272,-0.000553,-0.000643
13.922209,50.965363,-0.000604,-0.000617
13.922352,50.964817,0.000302,-0.001444
13.922352,50.964908,0.000191,-0.001374
13.922352,50.964999,-2.3e-05,-0.001224
13.922352,50.96509,-0.00017,-0.000991
13.922352,50.965181,-0.000366,-0.000867
13.922352,50.965272,-0.000508,-0.000831
13.922352,50.965363,-0.000597,-0.000704
13.922352,50.965454,-0.000619,-0.000586
13.922352,50.965545,-0.000638,-0.000587
13.922352,50.965636,-0.000561,-0.000639
13.922496,50.964817,0.000379,-0.001502
13.922496,50.964908,0.000326,-0.001463
13.922496,50.964999,0.000243,-0.001382
13.922496,50.96509,7e-05,-0.001286
13.922496,50.965181,-0.00017,-0.0011
13.922496,50.965272,-0.000356,-0.000874
13.922496,50.965363,-0.000502,-0.000728
13.922496,50.965454,-0.000621,-0.000688
13.922496,50.965545,-0.000691,-0.000632
13.922496,50.965636,-0.000667,-0.000552
13.922496,50.965727,-0.000582,-0.000591
13.922496,50.965818,-0.000482,-0.000672
13.922496,50.965909,-0.000399,-0.000745
13.922639,50.964817,0.000366,-0.001502
13.922639,50.964908,0.000367,-0.00151
13.922639,50.964999,0.000362,-0.001481
13.922639,50.96509,0.000295,-0.001404
13.922639,50.965181,0.000193,-0.001293
13.922639,50.965272,-1.3e-05,-0.001163
13.922639,50.965363,-0.000251,-0.00097
13.922639,50.965454,-0.000479,-0.000776
13.922639,50.965545,-0.000592,-0.000632
13.922639,50.965636,-0.000681,-0.00053
13.922639,50.965727,-0.000674,-0.000517
13.922639,50.965818,-0.000549,-0.000567
13.922639,50.965909,-0.000456,-0.000659
13.922639,50.966,-0.0004,-0.000781
13.922783,50.964908,0.000286,-0.001467
13.922783,50.964999,0.000287,-0.001454
13.922783,50.96509,0.000286,-0.001455
13.922783,50.965181,0.000264,-0.001409
13.922783,50.965272,0.000181,-0.001318
13.922783,50.965363,5.8e-05,-0.001194
13.922783,50.965454,-0.000142,-0.00103
13.922783,50.965545,-0.000341,-0.000833
13.922783,50.965636,-0.000527,-0.000634
13.922783,50.965727,-0.000586,-0.000459
13.922783,50.965818,-0.000521,-0.000454
13.922783,50.965909,-0.000431,-0.000597
13.922783,50.966,-0.0004,-0.000746
13.922927,50.964908,0.000258,-0.001556
13.922927,50.964999,0.000145,-0.00148
13.922927,50.96509,7e-05,-0.001427
13.922927,50.965181,4.2e-05,-0.001398
13.922927,50.965272,3.4e-05,-0.00137
13.922927,50.965363,-6e-06,-0.001292
13.922927,50.965454,-9.5e-05,-0.001175
13.922927,50.965545,-0.000215,-0.001018
13.922927,50.965636,-0.000301,-0.000774
13.922927,50.965727,-0.000361,-0.000511
13.922927,50.965818,-0.000402,-0.000412
13.922927,50.965909,-0.0003,-0.000539
13.922927,50.966,-0.000248,-0.000699
13.92307,50.964908,0.000304,-0.00169
13.92307,50.964999,0.000157,-0.001641
13.92307,50.96509,8e-06,-0.001557
13.92307,50.965181,-0.000133,-0.001445
13.92307,50.965272,-0.000231,-0.001367
13.92307,50.965363,-0.000306,-0.001323
13.92307,50.965454,-0.000344,-0.001238
13.92307,50.965545,-0.000242,-0.00104
13.92307,50.965636,-0.00016,-0.00078
13.92307,50.965727,-0.000216,-0.00056
13.92307,50.965818,-0.000235,-0.000393
13.92307,50.965909,-0.000161,-0.000442
13.92307,50.966,-1.3e-05,-0.000624
13.923214,50.964908,0.000359,-0.001811
13.923214,50.964999,0.00024,-0.001776
13.923214,50.96509,7e-05,-0.001717
13.923214,50.965181,-0.000194,-0.001638
13.923214,50.965272,-0.000456,-0.001543
13.923214,50.965363,-0.000752,-0.001405
13.923214,50.965454,-0.000722,-0.00111
13.923214,50.965545,-0.000284,-0.000834
13.923214,50.965636,-2.8e-05,-0.000748
13.923214,50.965727,-7.7e-05,-0.000585
13.923214,50.965818,-1.3e-05,-0.000358
13.923214,50.965909,4.9e-05,-0.000317
13.923214,50.966,0.000204,-0.000495
13.923357,50.964999,0.000127,-0.001929
13.923357,50.96509,-0.000162,-0.001991
13.923357,50.965181,-0.000471,-0.001972
13.923357,50.965272,-0.000902,-0.001925
13.923357,50.965363,-0.00113,-0.00159
13.923357,50.965454,-0.000861,-0.000771
13.923357,50.965545,-0.000217,-0.000345
13.923357,50.965636,0.000592,-0.000574
13.923357,50.965727,5.7e-05,-0.000546
13.923357,50.965818,-0.000702,-0.000267
13.923357,50.965909,0.000271,-0.000225
13.923501,50.964999,-1.8e-05,-0.002301
13.923501,50.96509,-0.000527,-0.002314
13.923501,50.965181,-0.000938,-0.002378
13.923501,50.965272,-0.001137,-0.002203
13.923501,50.965363,-0.000859,-0.001364
13.923501,50.965454,-0.000272,-0.000197
13.923501,50.965545,0.00068,0.000619
13.923501,50.965636,0.002147,-0.000474
13.923501,50.965727,0.001008,-0.001879
13.923501,50.965818,-0.002064,-0.000144
13.923501,50.965909,-0.000168,0.001104
13.923645,50.964999,7e-05,-0.002821
13.923645,50.96509,-0.000355,-0.002911
13.923645,50.965181,-0.000549,-0.002581
13.923645,50.965272,-0.000199,-0.001846
13.923645,50.965363,0.000545,-0.000725
13.923645,50.965454,0.001056,0.000769
13.923645,50.965545,0.001771,0.002073
13.923645,50.965636,0.003296,-0.000246
13.923645,50.965727,0.002197,-0.004756
13.923645,50.965818,-0.001821,-0.001442
13.923645,50.965909,-0.000736,0.00242
13.923788,50.964999,0.000586,-0.003152
13.923788,50.96509,0.000784,-0.002933
13.923788,50.965181,0.001326,-0.002222
13.923788,50.965272,0.001803,-0.001108
13.923788,50.965363,0.001998,-0.000108
13.923788,50.965454,0.001712,0.001028
13.923788,50.965545,0.000822,0.002859
13.923788,50.965636,0.002621,-4.7e-05
13.923788,50.965727,0.002174,-0.006997
13.923788,50.965818,-0.000554,-0.003078
13.923932,50.96509,0.001741,-0.002171
13.923932,50.965181,0.002254,-0.001563
13.923932,50.965272,0.002383,-0.001175
13.923932,50.965363,0.001921,-0.000815
13.923932,50.965454,0.001143,-0.000407
13.923932,50.965545,-0.000364,0.002982
13.923932,50.965636,-0.000797,0.001106
13.923932,50.965727,-0.004355,-0.007931
13.923932,50.965818,-0.000899,-0.003485
13.924075,50.96509,0.001315,-0.001785
13.924075,50.965181,0.001377,-0.00158
13.924075,50.965272,0.00122,-0.001441
13.924075,50.965363,0.000849,-0.001349
13.924075,50.965454,0.000249,-0.001257
13.924075,50.965545,-0.000648,0.000919
13.924075,50.965636,-0.005531,-0.004039
13.924075,50.965727,-0.006988,-0.007099
13.924075,50.965818,-0.000837,0.002734
13.924219,50.96509,0.000591,-0.001707
13.924219,50.965181,0.000458,-0.001657
13.924219,50.965272,0.000217,-0.001703
13.924219,50.965363,-0.000146,-0.001786
13.924219,50.965454,-0.000632,-0.001903
13.924219,50.965545,-0.001251,-0.002799
13.924219,50.965636,-0.005396,-0.005234
13.924219,50.965727,-0.002346,-0.003237
13.924363,50.96509,0.000366,-0.001893
13.924363,50.965181,0.000124,-0.001954
13.924363,50.965272,-0.000206,-0.002046
13.924363,50.965363,-0.00053,-0.002198
13.924363,50.965454,-0.000938,-0.002361
13.924363,50.965545,-0.001356,-0.003845
13.924363,50.965636,-0.002695,-0.005134
13.924363,50.965727,-0.000912,1.7e-05
13.924506,50.965181,0.000176,-0.002229
13.924506,50.965272,-9.1e-05,-0.002357
13.924506,50.965363,-0.000395,-0.002518
13.924506,50.965454,-0.000753,-0.002729
13.924506,50.965545,-0.001202,-0.004556
13.924506,50.965636,-0.001725,-0.00479
13.924506,50.965727,0.000127,0.003778
13.92465,50.965181,0.000274,-0.002423
13.92465,50.965272,7.5e-05,-0.002616
13.92465,50.965363,-0.000246,-0.002859
13.92465,50.965454,-0.00054,-0.003168
13.92465,50.965545,-0.001255,-0.004817
13.92465,50.965636,-0.000966,-0.003805
13.924793,50.965181,0.000396,-0.002622
13.924793,50.965272,0.000175,-0.002877
13.924793,50.965363,-7.5e-05,-0.003133
13.924793,50.965454,-0.00054,-0.003738
13.924793,50.965545,-0.001225,-0.004982
13.924793,50.965636,-0.000168,-0.001967
13.924937,50.965181,0.000512,-0.002807
13.924937,50.965272,0.000322,-0.003087
13.924937,50.965363,0.000112,-0.003574
13.924937,50.965454,-0.000211,-0.004318
13.924937,50.965545,-0.000908,-0.004446
13.924937,50.965636,0.000739,0.002416
13.92508,50.965272,0.000456,-0.003277
13.92508,50.965363,0.00024,-0.003665
13.92508,50.965454,0.000166,-0.004758
13.92508,50.965545,-0.000416,-0.004032
13.925224,50.965272,0.000544,-0.003443
13.925224,50.965363,0.00021,-0.003863
13.925224,50.965454,-0.000101,-0.004974
13.925224,50.965545,0.000524,-0.003444
13.925368,50.965272,0.000656,-0.003744
13.925368,50.965363,0.000225,-0.00431
13.925368,50.965454,-0.000233,-0.004444
13.925368,50.965545,0.001203,0.000149
13.925511,50.965272,0.00074,-0.003977
13.925511,50.965363,0.00068,-0.004752
13.925511,50.965454,0.000431,-0.003997
13.925655,50.965363,0.000765,-0.004619
13.925655,50.965454,0.001112,-0.003903
13.925798,50.965363,0.000722,-0.004421
13.925798,50.965454,0.001279,-0.002188
13.925942,50.965363,0.00105,-0.004209
13.926086,50.965363,0.001145,-0.003932
